DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,status,lineage
GDSC2,910850,C3A,SIDM01237,LIHC,1776,GSK2256098C,5.502327,0.973988,1.321412,intact,Liver
GDSC2,910851,A427,SIDM00810,UNCLASSIFIED,1776,GSK2256098C,3.848176,0.988228,-0.479037,null,Lung
GDSC2,910852,CAL-85-1,SIDM00928,BRCA,1776,GSK2256098C,3.133882,0.95982,-1.256505,intact,Breast
GDSC2,910853,CHL-1,SIDM01228,SKCM,1776,GSK2256098C,4.522616,0.984914,0.255053,intact,Skin
GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1776,GSK2256098C,4.334739,0.987276,0.05056,null,Lung
GDSC2,910903,RPMI-7951,SIDM01087,SKCM,1776,GSK2256098C,3.359139,0.977478,-1.011325,intact,Skin
GDSC2,910904,SCC-4,SIDM01081,HNSC,1776,GSK2256098C,4.750929,0.984,0.503558,intact,Head and Neck
GDSC2,910905,SNU-C1,SIDM01197,COREAD,1776,GSK2256098C,4.074082,0.964389,-0.233151,intact,Bowel
GDSC2,910906,ST486,SIDM01198,UNCLASSIFIED,1776,GSK2256098C,3.432867,0.986697,-0.931077,intact,Lymphoid
GDSC2,910911,SCC-15,SIDM01083,HNSC,1776,GSK2256098C,4.763897,0.982804,0.517673,intact,Head and Neck
GDSC2,910915,CAPAN-2,SIDM00943,PAAD,1776,GSK2256098C,5.824608,0.973761,1.672196,intact,Pancreas
GDSC2,910916,CAL-27,SIDM00937,HNSC,1776,GSK2256098C,4.539606,0.983207,0.273545,intact,Head and Neck
GDSC2,910919,BC-1,SIDM00896,DLBC,1776,GSK2256098C,2.237195,0.970226,-2.232497,intact,Lymphoid
GDSC2,910920,A704,SIDM00849,KIRC,1776,GSK2256098C,4.461164,0.982195,0.188165,intact,Kidney
GDSC2,910921,A101D,SIDM00801,SKCM,1776,GSK2256098C,4.955702,0.984066,0.726441,null,Skin
GDSC2,910922,769-P,SIDM00803,KIRC,1776,GSK2256098C,4.604011,0.98308,0.343646,intact,Kidney
GDSC2,910924,23132-87,SIDM00980,STAD,1776,GSK2256098C,4.331244,0.985453,0.046755,intact,Esophagus/Stomach
GDSC2,910926,BFTC-905,SIDM00989,BLCA,1776,GSK2256098C,3.895513,0.984443,-0.427513,null,Bladder/Urinary Tract
GDSC2,910927,CAL-51,SIDM00933,BRCA,1776,GSK2256098C,4.434663,0.983085,0.159321,intact,Breast
GDSC2,910930,SCC-3,SIDM00384,DLBC,1776,GSK2256098C,3.230749,0.992622,-1.15107,intact,Lymphoid
GDSC2,910932,GAK,SIDM00543,SKCM,1776,GSK2256098C,3.368148,0.972685,-1.00152,intact,Vulva/Vagina
GDSC2,910933,AM-38,SIDM00492,GBM,1776,GSK2256098C,4.498712,0.985146,0.229034,null,CNS/Brain
GDSC2,910934,A4-Fuk,SIDM00502,DLBC,1776,GSK2256098C,3.264676,0.984011,-1.114143,intact,Lymphoid
GDSC2,910935,A3-KAW,SIDM00495,DLBC,1776,GSK2256098C,3.13116,0.992072,-1.259468,null,Lymphoid
GDSC2,910936,DOK,SIDM00540,HNSC,1776,GSK2256098C,4.634318,0.979977,0.376634,intact,Head and Neck
GDSC2,910941,CHP-134,SIDM00285,NB,1776,GSK2256098C,3.721846,0.985833,-0.616539,intact,Peripheral Nervous System
GDSC2,910942,NEC8,SIDM00243,UNCLASSIFIED,1776,GSK2256098C,2.887802,0.990549,-1.524349,intact,Testis
GDSC2,910943,CAS-1,SIDM00212,GBM,1776,GSK2256098C,4.467965,0.965067,0.195567,null,CNS/Brain
GDSC2,910944,ALL-PO,SIDM00211,ALL,1776,GSK2256098C,2.256037,0.973767,-2.211989,intact,Lymphoid
GDSC2,910947,OCI-AML2,SIDM00446,LAML,1776,GSK2256098C,2.452802,0.984151,-1.997821,intact,Myeloid
GDSC2,910948,MFM-223,SIDM00332,BRCA,1776,GSK2256098C,6.965931,0.988995,2.91446,intact,Breast
GDSC2,910951,CML-T1,SIDM00958,LCML,1776,GSK2256098C,3.262281,0.991909,-1.11675,intact,Myeloid
GDSC2,910952,CAL-54,SIDM00932,KIRC,1776,GSK2256098C,4.907353,0.976664,0.673817,null,Kidney
GDSC2,911905,EFO-21,SIDM01052,OV,1776,GSK2256098C,5.299891,0.946177,1.101072,intact,Ovary/Fallopian Tube
GDSC2,917486,LS-1034,SIDM00681,COREAD,1776,GSK2256098C,4.402488,0.987235,0.1243,intact,Bowel
GDSC2,924100,22RV1,SIDM00499,PRAD,1776,GSK2256098C,4.871137,0.972263,0.634398,intact,Prostate
GDSC2,924102,8505C,SIDM00996,THCA,1776,GSK2256098C,5.154512,0.981685,0.942835,intact,Thyroid
GDSC2,924104,B-CPAP,SIDM00992,THCA,1776,GSK2256098C,4.845174,0.98322,0.606139,intact,Thyroid
GDSC2,924105,BPH-1,SIDM00964,UNCLASSIFIED,1776,GSK2256098C,4.690385,0.976959,0.43766,intact,Prostate
GDSC2,924107,CAL-39,SIDM00935,CESC,1776,GSK2256098C,4.246578,0.983593,-0.045399,null,Vulva/Vagina
GDSC2,924108,CaR-1,SIDM00488,COREAD,1776,GSK2256098C,4.881492,0.98806,0.645669,intact,Bowel
GDSC2,924110,HDLM-2,SIDM01064,UNCLASSIFIED,1776,GSK2256098C,1.928163,0.930145,-2.56886,intact,Lymphoid
GDSC2,924111,HO-1-N-1,SIDM00592,HNSC,1776,GSK2256098C,3.155155,0.973835,-1.233351,intact,Head and Neck
GDSC2,924151,HTC-C3,SIDM00496,THCA,1776,GSK2256098C,4.757389,0.981746,0.510589,intact,Thyroid
GDSC2,924187,KLE,SIDM00686,UCEC,1776,GSK2256098C,5.962206,0.974659,1.821964,intact,Uterus
GDSC2,924238,K5,SIDM00056,THCA,1776,GSK2256098C,4.329853,0.97969,0.045241,null,Thyroid
GDSC2,924239,L-363,SIDM00312,MM,1776,GSK2256098C,3.208944,0.993806,-1.174805,intact,Lymphoid
GDSC2,924240,MDA-MB-415,SIDM00630,BRCA,1776,GSK2256098C,3.96682,0.988334,-0.3499,intact,Breast
GDSC2,924241,NCI-H250,SIDM00721,SCLC,1776,GSK2256098C,4.92686,0.97885,0.695048,intact,Lung
GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1776,GSK2256098C,4.478261,0.97659,0.206774,intact,Lung
GDSC2,925338,MDA-MB-157,SIDM00529,BRCA,1776,GSK2256098C,4.432784,0.985752,0.157276,intact,Breast
GDSC2,925340,MKN45,SIDM00247,STAD,1776,GSK2256098C,5.085235,0.978937,0.867431,null,Esophagus/Stomach
GDSC2,925341,NCI-H810,SIDM01116,UNCLASSIFIED,1776,GSK2256098C,4.681411,0.983844,0.427892,intact,Lung
GDSC2,925345,NOS-1,SIDM00242,UNCLASSIFIED,1776,GSK2256098C,4.051888,0.987262,-0.257307,intact,Bone
GDSC2,925347,PANC-08-13,SIDM01136,PAAD,1776,GSK2256098C,5.454364,0.982245,1.269206,null,Pancreas
GDSC2,925348,PANC-10-05,SIDM01135,PAAD,1776,GSK2256098C,6.283319,0.960992,2.171476,intact,Pancreas
GDSC2,930082,RL95-2,SIDM01088,UNCLASSIFIED,1776,GSK2256098C,3.637695,0.975186,-0.708133,intact,Uterus
GDSC2,930083,RO82-W-1,SIDM00218,THCA,1776,GSK2256098C,6.915548,0.968325,2.859622,null,Thyroid
GDSC2,930297,SiHa,SIDM01093,CESC,1776,GSK2256098C,4.653917,0.986944,0.397966,intact,Cervix
GDSC2,930298,SKG-IIIa,SIDM00381,CESC,1776,GSK2256098C,5.433463,0.979199,1.246458,intact,Cervix
GDSC2,946353,TE-9,SIDM00325,ESCA,1776,GSK2256098C,4.372521,0.987719,0.091683,null,Esophagus/Stomach
GDSC2,946355,TE-6,SIDM00328,ESCA,1776,GSK2256098C,4.969403,0.980278,0.741354,null,Esophagus/Stomach
GDSC2,946356,TE-12,SIDM00023,ESCA,1776,GSK2256098C,4.431218,0.966053,0.155571,null,Esophagus/Stomach
GDSC2,946357,TC-YIK,SIDM00234,UNCLASSIFIED,1776,GSK2256098C,3.746879,0.986122,-0.589292,intact,Cervix
GDSC2,946359,BT-474,SIDM00963,BRCA,1776,GSK2256098C,6.24038,0.987316,2.124739,intact,Breast
GDSC2,946360,OAW-28,SIDM00481,OV,1776,GSK2256098C,4.748713,0.98612,0.501146,intact,Ovary/Fallopian Tube
GDSC2,946361,LCLC-97TM1,SIDM00344,UNCLASSIFIED,1776,GSK2256098C,4.256496,0.987692,-0.034604,null,Lung
GDSC2,946368,D-263MG,SIDM00732,GBM,1776,GSK2256098C,4.719676,0.984682,0.469541,intact,CNS/Brain
GDSC2,946370,D-392MG,SIDM00542,GBM,1776,GSK2256098C,5.091196,0.981556,0.873919,intact,CNS/Brain
GDSC2,946382,CAMA-1,SIDM00920,BRCA,1776,GSK2256098C,4.276678,0.987828,-0.012637,intact,Breast
GDSC2,949094,M059J,SIDM00659,GBM,1776,GSK2256098C,4.758942,0.979943,0.512279,intact,CNS/Brain
GDSC2,949153,HAL-01,SIDM00289,ALL,1776,GSK2256098C,3.152702,0.986623,-1.236021,null,Lymphoid
GDSC2,949155,ES8,SIDM00261,UNCLASSIFIED,1776,GSK2256098C,3.530429,0.990449,-0.824886,null,Bone
GDSC2,949156,ES4,SIDM00264,UNCLASSIFIED,1776,GSK2256098C,4.684845,0.982476,0.43163,null,Bone
GDSC2,949157,ES6,SIDM00262,UNCLASSIFIED,1776,GSK2256098C,5.084917,0.976819,0.867085,intact,Bone
GDSC2,949160,EW-7,SIDM00201,UNCLASSIFIED,1776,GSK2256098C,3.59309,0.985439,-0.756684,intact,Bone
GDSC2,949161,EW-3,SIDM00202,UNCLASSIFIED,1776,GSK2256098C,4.298996,0.980592,0.011655,intact,Bone
GDSC2,949163,EW-1,SIDM00205,UNCLASSIFIED,1776,GSK2256098C,3.813394,0.988097,-0.516895,null,Bone
GDSC2,949164,EW-18,SIDM00197,UNCLASSIFIED,1776,GSK2256098C,4.34358,0.98473,0.060182,intact,Bone
GDSC2,949165,EW-16,SIDM00198,UNCLASSIFIED,1776,GSK2256098C,4.561344,0.983206,0.297205,null,Bone
GDSC2,949166,EW-13,SIDM00621,UNCLASSIFIED,1776,GSK2256098C,4.348395,0.98754,0.065423,intact,Bone
GDSC2,949167,EW-22,SIDM00196,UNCLASSIFIED,1776,GSK2256098C,4.2105,0.984872,-0.084668,intact,Bone
GDSC2,949168,EW-24,SIDM00195,UNCLASSIFIED,1776,GSK2256098C,4.735319,0.977699,0.486568,intact,Bone
GDSC2,949171,NB10,SIDM00259,NB,1776,GSK2256098C,3.858928,0.985099,-0.467334,intact,Peripheral Nervous System
GDSC2,949174,NB7,SIDM00156,NB,1776,GSK2256098C,4.605159,0.985257,0.344896,intact,Peripheral Nervous System
GDSC2,949177,NB13,SIDM00257,NB,1776,GSK2256098C,2.922821,0.972061,-1.486232,intact,Peripheral Nervous System
GDSC2,949178,NB14,SIDM00256,NB,1776,GSK2256098C,3.554946,0.989493,-0.798201,intact,Peripheral Nervous System
GDSC2,998184,Jurkat,SIDM01016,ALL,1776,GSK2256098C,1.915973,0.958405,-2.582129,null,Lymphoid
GDSC2,998189,LS-180,SIDM00680,COREAD,1776,GSK2256098C,4.795182,0.979341,0.551725,intact,Bowel
GDSC2,1240121,BICR22,SIDM00485,HNSC,1776,GSK2256098C,4.150818,0.987221,-0.149629,intact,Head and Neck
GDSC2,1240122,BICR78,SIDM00501,HNSC,1776,GSK2256098C,5.093417,0.981178,0.876337,null,Head and Neck
GDSC2,1240123,CCK-81,SIDM00487,COREAD,1776,GSK2256098C,4.099412,0.985578,-0.205581,intact,Bowel
GDSC2,1240127,EN,SIDM01045,UCEC,1776,GSK2256098C,5.010124,0.982202,0.785677,intact,Uterus
GDSC2,1240128,ES-2,SIDM00861,UNCLASSIFIED,1776,GSK2256098C,4.55548,0.983493,0.290823,intact,Ovary/Fallopian Tube
GDSC2,1240130,G-MEL,SIDM00129,SKCM,1776,GSK2256098C,3.464751,0.990108,-0.896373,intact,Skin
GDSC2,1240131,NCI-H2591,SIDM00101,MESO,1776,GSK2256098C,5.398744,0.975153,1.208667,null,Pleura
GDSC2,1240132,NCI-H2595,SIDM00100,MESO,1776,GSK2256098C,4.659929,0.982513,0.40451,null,Pleura
GDSC2,1240134,NCI-H2731,SIDM00098,MESO,1776,GSK2256098C,3.98644,0.966562,-0.328544,null,Pleura
GDSC2,1240135,NCI-H2803,SIDM00309,MESO,1776,GSK2256098C,4.522798,0.983122,0.25525,intact,Pleura
GDSC2,1240136,NCI-H2804,SIDM00310,MESO,1776,GSK2256098C,5.121468,0.976477,0.906869,intact,Pleura
GDSC2,1240137,NCI-H2810,SIDM00311,MESO,1776,GSK2256098C,4.437867,0.984278,0.162808,null,Pleura
GDSC2,1240138,NCI-H2869,SIDM00519,MESO,1776,GSK2256098C,4.812876,0.978623,0.570984,null,Pleura
GDSC2,1240140,NCI-H3118,SIDM00517,UNCLASSIFIED,1776,GSK2256098C,3.899775,0.968909,-0.422874,intact,Head and Neck
GDSC2,1240142,HARA,SIDM00598,LUSC,1776,GSK2256098C,3.583179,0.971999,-0.767471,intact,Lung
GDSC2,1240143,HCC-15,SIDM01072,LUSC,1776,GSK2256098C,4.503659,0.982514,0.234419,null,Lung
GDSC2,1240144,HCC-366,SIDM01070,UNCLASSIFIED,1776,GSK2256098C,4.502252,0.97358,0.232887,intact,Lung
GDSC2,1240145,HCC-44,SIDM01069,LUAD,1776,GSK2256098C,4.455563,0.984227,0.182069,intact,Lung
GDSC2,1240146,HCC-827,SIDM01067,LUAD,1776,GSK2256098C,5.382833,0.975812,1.191349,intact,Lung
GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1776,GSK2256098C,3.780844,0.988963,-0.552324,intact,Liver
GDSC2,1240151,Hs-746T,SIDM00665,STAD,1776,GSK2256098C,4.563573,0.968993,0.299632,intact,Esophagus/Stomach
GDSC2,1240153,IGR-37,SIDM01066,SKCM,1776,GSK2256098C,4.228754,0.987219,-0.064799,intact,Skin
GDSC2,1240154,IHH-4,SIDM00600,THCA,1776,GSK2256098C,4.105885,0.986266,-0.198536,null,Thyroid
GDSC2,1240155,IM-95,SIDM00602,STAD,1776,GSK2256098C,3.323653,0.967276,-1.04995,intact,Esophagus/Stomach
GDSC2,1240157,JHH-2,SIDM00617,LIHC,1776,GSK2256098C,4.682648,0.980279,0.429238,intact,Liver
GDSC2,1240158,JHH-4,SIDM00616,LIHC,1776,GSK2256098C,4.954791,0.980575,0.72545,intact,Liver
GDSC2,1240159,JHH-6,SIDM00615,LIHC,1776,GSK2256098C,5.373343,0.977725,1.18102,intact,Liver
GDSC2,1240160,JHH-7,SIDM00614,LIHC,1776,GSK2256098C,5.244862,0.981603,1.041176,intact,Liver
GDSC2,1240162,JHU-022,SIDM00127,HNSC,1776,GSK2256098C,5.51284,0.972092,1.332855,intact,Head and Neck
GDSC2,1240166,KYM-1,SIDM00552,UNCLASSIFIED,1776,GSK2256098C,3.572376,0.983469,-0.77923,intact,Soft Tissue
GDSC2,1240167,KYSE-220,SIDM00551,ESCA,1776,GSK2256098C,3.469077,0.967994,-0.891665,intact,Esophagus/Stomach
GDSC2,1240168,LN-18,SIDM00685,GBM,1776,GSK2256098C,4.256165,0.984884,-0.034964,null,CNS/Brain
GDSC2,1240169,LN-229,SIDM00684,GBM,1776,GSK2256098C,3.777447,0.969262,-0.556021,null,CNS/Brain
GDSC2,1240172,MDA-MB-436,SIDM00629,BRCA,1776,GSK2256098C,5.107134,0.983731,0.891266,intact,Breast
GDSC2,1240173,MDST8,SIDM00527,COREAD,1776,GSK2256098C,4.261776,0.985325,-0.028857,intact,Bowel
GDSC2,1240174,MFE-319,SIDM00333,UCEC,1776,GSK2256098C,4.485824,0.986236,0.215007,intact,Uterus
GDSC2,1240179,MS751,SIDM00638,CESC,1776,GSK2256098C,3.996983,0.989746,-0.317069,intact,Cervix
GDSC2,1240181,NB(TU)1-10,SIDM00579,NB,1776,GSK2256098C,2.905156,0.96535,-1.50546,intact,Peripheral Nervous System
GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1776,GSK2256098C,5.07799,0.980703,0.859546,null,Lung
GDSC2,1240184,NCI-H1915,SIDM00763,UNCLASSIFIED,1776,GSK2256098C,5.161004,0.97616,0.949901,intact,Lung
GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1776,GSK2256098C,4.751655,0.974436,0.504349,null,Lung
GDSC2,1240186,NCI-H196,SIDM00761,SCLC,1776,GSK2256098C,4.330072,0.987066,0.045479,intact,Lung
GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1776,GSK2256098C,4.503317,0.971825,0.234046,intact,Lung
GDSC2,1240189,NCI-H211,SIDM00704,SCLC,1776,GSK2256098C,4.004452,0.991143,-0.30894,intact,Lung
GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1776,GSK2256098C,4.431433,0.974502,0.155804,null,Lung
GDSC2,1240192,NCI-H841,SIDM01134,SCLC,1776,GSK2256098C,4.974439,0.988112,0.746836,intact,Lung
GDSC2,1240196,OSC-20,SIDM00565,HNSC,1776,GSK2256098C,5.076706,0.983016,0.858147,intact,Head and Neck
GDSC2,1240197,OV-90,SIDM01141,OV,1776,GSK2256098C,5.639359,0.975029,1.470563,intact,Ovary/Fallopian Tube
GDSC2,1240198,OVISE,SIDM00564,OV,1776,GSK2256098C,4.507747,0.977208,0.238868,intact,Ovary/Fallopian Tube
GDSC2,1240200,OVMIU,SIDM00465,OV,1776,GSK2256098C,5.639815,0.973006,1.471059,intact,Ovary/Fallopian Tube
GDSC2,1240201,PA-TU-8988T,SIDM00453,PAAD,1776,GSK2256098C,4.344295,0.984437,0.06096,intact,Pancreas
GDSC2,1240209,RERF-GC-1B,SIDM00358,STAD,1776,GSK2256098C,4.229664,0.981814,-0.063809,intact,Esophagus/Stomach
GDSC2,1240210,RH-41,SIDM00426,UNCLASSIFIED,1776,GSK2256098C,3.055071,0.980611,-1.342286,intact,Soft Tissue
GDSC2,1240212,SISO,SIDM00394,CESC,1776,GSK2256098C,4.555302,0.987032,0.29063,intact,Cervix
GDSC2,1240215,SKN,SIDM00377,UNCLASSIFIED,1776,GSK2256098C,5.141528,0.981214,0.928702,null,Uterus
GDSC2,1240217,SNU-398,SIDM01181,LIHC,1776,GSK2256098C,4.047005,0.976926,-0.262623,intact,Liver
GDSC2,1240218,SU8686,SIDM01188,PAAD,1776,GSK2256098C,5.610301,0.980778,1.438935,null,Pancreas
GDSC2,1240219,SUIT-2,SIDM00371,PAAD,1776,GSK2256098C,5.934535,0.984499,1.791845,intact,Pancreas
GDSC2,1240221,TC-71,SIDM00419,UNCLASSIFIED,1776,GSK2256098C,3.723607,0.989991,-0.614623,intact,Bone
GDSC2,1240222,TOV-21G,SIDM01169,OV,1776,GSK2256098C,4.7346,0.976754,0.485785,intact,Ovary/Fallopian Tube
GDSC2,1240223,TT2609-C02,SIDM00418,THCA,1776,GSK2256098C,5.894561,0.974816,1.748336,intact,Thyroid
GDSC2,1240226,WM278,SIDM00975,SKCM,1776,GSK2256098C,4.439547,0.964654,0.164637,intact,Skin
GDSC2,1247871,SUP-B15,SIDM01176,ALL,1776,GSK2256098C,3.199339,0.993142,-1.185259,null,Lymphoid
GDSC2,1247873,H3255,SIDM00046,LUAD,1776,GSK2256098C,5.253974,0.968482,1.051094,null,Lung
GDSC2,1290455,OCI-AML3,SIDM00462,LAML,1776,GSK2256098C,3.792786,0.987467,-0.539325,intact,Myeloid
GDSC2,1290722,ASH-3,SIDM00491,THCA,1776,GSK2256098C,3.287611,0.969294,-1.08918,intact,Thyroid
GDSC2,1290724,BICR10,SIDM00077,HNSC,1776,GSK2256098C,4.709215,0.978609,0.458155,null,Head and Neck
GDSC2,1290730,CAL-29,SIDM00936,BLCA,1776,GSK2256098C,4.266293,0.986924,-0.02394,null,Bladder/Urinary Tract
GDSC2,1290765,CAL-78,SIDM00929,UNCLASSIFIED,1776,GSK2256098C,2.604404,0.94377,-1.832811,intact,Bone
GDSC2,1290769,CL-11,SIDM00944,COREAD,1776,GSK2256098C,5.261417,0.966494,1.059195,intact,Bowel
GDSC2,1290795,CS1,SIDM00199,UNCLASSIFIED,1776,GSK2256098C,4.737491,0.975813,0.488932,null,Bone
GDSC2,1290797,DAN-G,SIDM00950,PAAD,1776,GSK2256098C,4.5115,0.984706,0.242954,null,Pancreas
GDSC2,1290798,EFM-192A,SIDM01002,BRCA,1776,GSK2256098C,4.82523,0.985999,0.58443,intact,Breast
GDSC2,1290807,G-292-Clone-A141B1,SIDM00858,UNCLASSIFIED,1776,GSK2256098C,5.23506,0.980804,1.030507,intact,Bone
GDSC2,1290808,NCI-H2369,SIDM00104,MESO,1776,GSK2256098C,4.688836,0.987154,0.435974,null,Pleura
GDSC2,1290809,NCI-H2373,SIDM00103,MESO,1776,GSK2256098C,3.956144,0.954884,-0.361519,null,Pleura
GDSC2,1290810,NCI-H2461,SIDM00102,MESO,1776,GSK2256098C,5.487233,0.970599,1.304983,null,Pleura
GDSC2,1290812,NCI-H2722,SIDM00099,MESO,1776,GSK2256098C,6.123923,0.962123,1.997983,null,Pleura
GDSC2,1290813,NCI-H2795,SIDM00154,MESO,1776,GSK2256098C,4.486243,0.983149,0.215462,null,Pleura
GDSC2,1290814,NCI-H2818,SIDM00520,MESO,1776,GSK2256098C,4.897843,0.982622,0.663465,null,Pleura
GDSC2,1290905,HCC1428,SIDM00881,BRCA,1776,GSK2256098C,5.746692,0.978516,1.587389,intact,Breast
GDSC2,1290908,HCC-78,SIDM01068,LUAD,1776,GSK2256098C,4.851749,0.979448,0.613295,intact,Lung
GDSC2,1290922,HDQ-P1,SIDM01062,BRCA,1776,GSK2256098C,4.688019,0.983103,0.435085,intact,Breast
GDSC2,1295740,ALL-SIL,SIDM00994,ALL,1776,GSK2256098C,3.359933,0.991236,-1.010461,null,Lymphoid
GDSC2,1295741,AMO-1,SIDM00993,MM,1776,GSK2256098C,3.342197,0.990161,-1.029766,intact,Lymphoid
GDSC2,1297446,DND-41,SIDM00946,ALL,1776,GSK2256098C,3.180385,0.993986,-1.205889,intact,Lymphoid
GDSC2,1297447,EJM,SIDM01048,MM,1776,GSK2256098C,2.689255,0.97544,-1.740456,intact,Lymphoid
GDSC2,1297449,Farage,SIDM00859,DLBC,1776,GSK2256098C,2.5498,0.98193,-1.892244,intact,Lymphoid
GDSC2,1298134,HeLa,SIDM00846,CESC,1776,GSK2256098C,2.979831,0.980975,-1.42418,intact,Cervix
GDSC2,1298136,HPAC,SIDM00670,PAAD,1776,GSK2256098C,5.100414,0.964258,0.883953,intact,Pancreas
GDSC2,1298146,huH-1,SIDM00586,LIHC,1776,GSK2256098C,4.056502,0.964036,-0.252285,intact,Liver
GDSC2,1298151,JHH-1,SIDM00618,LIHC,1776,GSK2256098C,4.508983,0.978919,0.240214,intact,Liver
GDSC2,1298157,JIMT-1,SIDM01037,BRCA,1776,GSK2256098C,4.182388,0.986327,-0.115267,intact,Breast
GDSC2,1298169,KMRC-20,SIDM00609,KIRC,1776,GSK2256098C,4.640708,0.981802,0.383589,null,Kidney
GDSC2,1298216,KP-1N,SIDM00583,PAAD,1776,GSK2256098C,4.454842,0.981803,0.181285,null,Pancreas
GDSC2,1298218,KP-2,SIDM00582,PAAD,1776,GSK2256098C,5.082201,0.9816,0.864129,null,Pancreas
GDSC2,1298219,KP-3,SIDM00571,UNCLASSIFIED,1776,GSK2256098C,4.575081,0.988811,0.312157,intact,Pancreas
GDSC2,1298222,KYSE-50,SIDM00550,ESCA,1776,GSK2256098C,4.166708,0.986685,-0.132333,null,Esophagus/Stomach
GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1776,GSK2256098C,4.816725,0.985199,0.575173,null,Lung
GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1776,GSK2256098C,4.749025,0.980995,0.501486,null,Lung
GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1776,GSK2256098C,3.838963,0.993335,-0.489064,intact,Lung
GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1776,GSK2256098C,5.545327,0.979149,1.368215,intact,Lung
GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1776,GSK2256098C,3.639318,0.962926,-0.706367,intact,Lung
GDSC2,1298352,NCI-H2135,SIDM00700,UNCLASSIFIED,1776,GSK2256098C,6.30007,0.975313,2.189709,intact,Lung
GDSC2,1298357,NUGC-4,SIDM00570,STAD,1776,GSK2256098C,5.891935,0.975097,1.745478,null,Esophagus/Stomach
GDSC2,1298358,OCUM-1,SIDM00568,STAD,1776,GSK2256098C,5.501496,0.981808,1.320507,intact,Esophagus/Stomach
GDSC2,1298359,OE21,SIDM00478,ESCA,1776,GSK2256098C,4.74251,0.982148,0.494395,null,Esophagus/Stomach
GDSC2,1298365,OVTOKO,SIDM00425,OV,1776,GSK2256098C,2.754211,0.92429,-1.669755,intact,Ovary/Fallopian Tube
GDSC2,1298475,PANC-02-03,SIDM01139,PAAD,1776,GSK2256098C,5.383675,0.96982,1.192266,intact,Pancreas
GDSC2,1298526,PA-TU-8902,SIDM00455,PAAD,1776,GSK2256098C,5.996262,0.976064,1.859032,intact,Pancreas
GDSC2,1298531,PCI-4B,SIDM00043,HNSC,1776,GSK2256098C,4.222278,0.983893,-0.071848,intact,Head and Neck
GDSC2,1298533,PL4,SIDM00042,PAAD,1776,GSK2256098C,4.195382,0.972732,-0.101123,null,Pancreas
GDSC2,1298534,QGP-1,SIDM00360,UNCLASSIFIED,1776,GSK2256098C,4.605071,0.965686,0.3448,intact,Pancreas
GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1776,GSK2256098C,4.469421,0.986633,0.197153,intact,Lung
GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1776,GSK2256098C,4.512847,0.981109,0.24442,null,Lung
GDSC2,1298539,RKN,SIDM00353,UNCLASSIFIED,1776,GSK2256098C,5.271612,0.981686,1.070292,null,Soft Tissue
GDSC2,1299050,SAT,SIDM00350,HNSC,1776,GSK2256098C,4.922279,0.980166,0.690063,intact,Head and Neck
GDSC2,1299052,SCC90,SIDM00399,HNSC,1776,GSK2256098C,2.043161,0.896141,-2.443692,intact,Head and Neck
GDSC2,1299059,SKN-3,SIDM00375,HNSC,1776,GSK2256098C,4.679877,0.985801,0.426222,null,Head and Neck
GDSC2,1299062,SW1271,SIDM01156,SCLC,1776,GSK2256098C,4.064273,0.930644,-0.243827,null,Lung
GDSC2,1299070,TOV-112D,SIDM01170,OV,1776,GSK2256098C,3.986766,0.987486,-0.328189,intact,Ovary/Fallopian Tube
GDSC2,1299075,VCaP,SIDM01077,PRAD,1776,GSK2256098C,4.990167,0.979987,0.763955,intact,Prostate
GDSC2,1299078,WM1552C,SIDM00976,SKCM,1776,GSK2256098C,4.699697,0.983067,0.447795,null,Skin
GDSC2,1299080,WM35,SIDM00974,SKCM,1776,GSK2256098C,4.634744,0.984374,0.377097,null,Skin
GDSC2,1299081,WM793B,SIDM00973,SKCM,1776,GSK2256098C,4.112776,0.9774,-0.191035,intact,Skin
GDSC2,1303896,GA-10,SIDM00854,UNCLASSIFIED,1776,GSK2256098C,3.697368,0.987452,-0.643183,intact,Lymphoid
GDSC2,1303897,GRANTA-519,SIDM01058,DLBC,1776,GSK2256098C,4.543811,0.986767,0.278122,null,Lymphoid
GDSC2,1303900,HCC1500,SIDM00879,BRCA,1776,GSK2256098C,4.274339,0.989302,-0.015183,null,Breast
GDSC2,1303912,CHSA8926,SIDM00176,UNCLASSIFIED,1776,GSK2256098C,3.552888,0.963698,-0.800441,null,Bone
