,CDKN2A,CDKN2B,MTAP,cdkn_null,mtap_null,FERMT2,ILK,ITGAV,ITGB5,LATS1,LATS2,MAT2A,MOB1A,MOB1B,NF2,PRMT5,PTK2,SAV1,STK3,STK4,TEAD1,TEAD2,TEAD3,TEAD4,TLN1,VCL,WWTR1,YAP1,cns
ACH-000438,0.832832341947326,0.832832341947326,0.832832341947326,0,0,-0.1108507634557135,-0.0186911751098705,-0.1295764962662469,-0.0057239842239867,0.1997289610518263,-0.1788298868925368,-2.3063646900913337,-0.0180372698472232,0.0459378638586192,0.2664855488372465,-1.2593594459162527,-0.0968729609447106,0.1182878677971762,-0.154737790993045,-0.0075378007727842,-0.1213239167240474,-0.1302498544006102,-0.2471134240402479,-0.1476201658949598,0.0831252303019053,-0.2861045959624159,-0.2370807760613094,0.0464990026186282,0
ACH-000025,1.0895337251693907e-09,0.5069211478152617,1.0895337251693907e-09,1,1,-0.8934435980459543,-0.8949515797143905,-1.237632908426311,-0.9913311046030612,0.0742475788484203,0.3229145870180531,-1.5550165873291997,-0.0114981452581596,0.0291180314877233,0.2789171063618839,-1.304273812406536,-1.0376069908702314,0.2088067074763198,-0.2965353570934924,-0.1961102607539475,-0.6713984460998134,-0.1158364355046185,-0.2643605641668198,-0.1879408152700232,-0.4906667444500605,-0.6872029511895981,-0.986037132544374,-0.202169217934877,1
ACH-000455,0.0001262363532211,0.2788676240399418,1.248277641795681e-09,1,1,-0.237819375405287,0.1601869393379052,-0.8609542454704504,-0.2434808036523766,0.0802910561115208,-0.0775065230043803,-1.848086566495759,-0.0989508815707734,0.0883804644086584,0.074560517065259,-1.0852064717256005,-0.2587689199392567,0.0855174598535998,-0.2839989892758917,-0.0469513377966313,-0.0664691481081977,-0.2032966520974603,-0.1832692193011851,-0.1277258913694744,0.0433348137184551,-0.1699271028316861,-0.1795252218780526,-0.0771703683337747,1
ACH-002030,0.8413902468402525,0.8413902468402525,0.8413902468402525,0,0,-0.0944742156791171,-0.8502863314025996,-0.059486992772396,-0.0546416880528941,0.2274440596785841,0.4992777182347025,-1.2968252418753832,-0.0625580355068067,0.1320282445403719,0.9130658649472404,-1.2024577564816852,-0.5856803415127416,0.2045279511384689,-0.0607803813012187,0.048204317632545,-0.7160663756042549,-0.2508513334728335,-0.7436311037283119,-0.1499412008391792,-0.6577420152481204,-0.252609596848405,-0.2513144825846308,-1.0819789777992648,0
ACH-000363,0.5609472441333493,0.5609472441333493,0.5609472441333493,0,0,0.0763247073634908,0.0871956805545198,-0.1331236736925908,0.0702853395586463,0.0284668539977152,-0.0066308988019778,-2.43864579926845,-0.0079948806264621,0.0320176629378696,0.1322371831531434,-0.6790932698249803,-0.1978526238097982,0.1624932345504502,-0.07634906953195,-0.0654151251024857,0.1393445732196913,-0.0798042904682942,-0.0768710166797377,-0.1086317068067933,0.1169777593949015,-0.2373527541355881,-0.1150618028289821,-0.1486269841541611,0
ACH-000943,1.018327065839267,1.018327065839267,1.018327065839267,0,0,-0.2391115226978666,-0.0716194712924732,-0.9258047750612156,-0.4544504962224934,0.0944872184083694,-0.0075861841459149,-2.1993055306886524,0.0900776232991169,-0.0709960003599764,0.2778300007790955,-1.1411496452701997,-0.5887291832207335,0.117443875987346,-0.1449444141838542,-0.0927338365235045,-0.2736650693384415,-0.133269688794247,-0.2284175014491672,-0.0893420064832002,-0.3405443314614182,-0.3335924421782767,-0.1747703771487158,-0.3768280269401984,0
ACH-000334,1.1484833965153325,1.1484833965153325,1.1484833965153325,0,0,0.1649064114299483,-0.4238080037967991,-0.2824229119902718,-0.0021134034783221,0.0905754671972208,0.1337824969432711,-2.0502005676454487,-0.1404192115142885,0.0835203516172668,0.1375596287900967,-0.459240237249619,-0.0378749365357929,-0.0421843134171559,0.0356883689034803,-0.1328750307745722,-0.2224750342811094,-0.0043503367535955,-0.4051860964998491,0.0608907584710044,-0.4326044786520391,-0.3355034523534904,-0.1191316887565644,-0.2960031815546573,0
ACH-000243,0.0002035261162779,3.512256049847245e-05,9.288798190024511e-10,1,1,-0.2628915136212361,-0.3725868653573221,-0.9635808614865876,-0.6130565836338895,0.1168333705589292,-0.0749814651611969,-1.822461067723026,-0.1497044699263338,0.1157403560720278,-0.4343337785543647,-1.6148633974839766,-0.3039399516790089,-0.066342538758621,-0.2052934221175952,-0.1475544383807909,-0.1177240518224884,-0.14137975317445,-0.2221097601534893,-0.0929716760846883,-0.5702342601850279,-0.3272538156318737,-0.3660876427226398,0.0241482509395514,0
ACH-000997,1.008808963840219,1.008808963840219,1.008808963840219,0,0,0.0581947685438113,-0.115363398137978,-0.4204314549320415,-0.1889750966819689,0.088059345944645,-0.1449752356678633,-1.740426933479975,0.094604786270684,0.1530025235747175,0.0098867722919773,-1.173578292478124,-0.3109577283050154,0.0405754587869373,-0.2043296171015529,-0.1848631187335524,-0.0971810991560962,0.0711498013722111,-0.336110176261464,-0.0716298410249115,-0.080839377977598,-0.3488050130130447,0.035819347547789,-0.4740395507446068,0
ACH-001715,2.2625659641749656e-09,0.6116423268257972,2.2625659641749656e-09,1,1,-0.5039522094335375,-0.2445368892613932,-1.12488030228017,-0.3841431900575451,-0.0251565878864058,-0.0291830084122648,-1.3083374321689063,-0.0643385825966407,0.196310354726856,0.3945818433525836,-1.0924285427554523,-0.9628661385345496,-0.0132412431323632,-0.1962727760136406,-0.2497962239992271,-0.3208183973386683,0.0102492389285669,-0.2547039237855985,0.0272938433067316,-0.1808104787688269,-0.5550718398350647,-0.4761588675729493,-0.4811901159592509,0
ACH-000330,1.128575435935452e-09,0.0004756545412385,1.128575435935452e-09,1,1,-0.631691018942035,-0.3925349140430723,-0.9181521353795326,-1.1417894104979016,0.2133527735291343,-0.3185000296597434,-2.0281335310733963,-0.1364642194382958,0.1835566126281791,-0.3928068059274151,-1.82323284389415,-0.5762737911382798,0.1041309267178655,-0.1172285635729306,-0.0058522801591651,0.0625302758082345,0.0701623972616354,0.2121458641357712,-0.2054220767112236,-0.1359159263464511,-0.3150881106956308,0.2868890306570023,0.1336589344850909,0
ACH-001502,0.7834602584567459,0.7834602584567459,0.7834602584567459,0,0,-1.0299839828290684,-0.482656159516714,-0.6461767936729627,-0.6965626699216134,0.1984443571829146,-0.0203320958760867,-2.1351377704721903,-0.1113523005227359,0.134211461025209,0.4689376501474747,-0.1837946832231977,-0.4781690438591098,0.4866343868773626,-0.10509516356335,-0.2797309649352518,-0.0473046228416363,-0.2580379975917883,-0.0682054712381788,-0.2503306022965799,-0.3760719161087814,-0.3713931358565169,-0.2790403131054439,-0.8926137076891545,0
ACH-001190,0.5016186871583536,0.7606124396210385,0.5016186871583536,0,0,-2.2968286291957494,-0.8549448269176132,-1.9892303147373256,-0.6602334018213329,0.0226367976674575,0.0512337624001593,-0.9784669917544212,-0.1033924995862827,0.0585047594644239,0.7063668113873895,-0.7425292718508276,-1.786093779647027,0.1527802126812209,-0.3502215508290708,-0.214998065385864,-0.5105116026194564,-0.0238888533822528,-0.2476312093159549,-0.0222224741263283,-0.739291423286982,-0.750536280039167,-0.5903783644981186,-0.0975277794596199,0
ACH-000532,0.7696118936878099,0.7696118936878099,0.7696118936878099,0,0,-0.4027343050569412,-0.6251774510093691,-0.6787276769187075,-0.4945590290825152,0.0733419804878148,0.118911435116002,-2.3364663726495065,0.0070637551807571,0.2621451201014491,0.7905865779628372,-1.0583715814107475,-0.6394848017431478,0.0547582751577426,-0.1325746347497504,0.1973663450747527,-0.5184776968703843,-0.123876867095725,-0.3794657592113939,-0.4350188764383728,-0.3408481419565317,-0.4243559151573743,-0.1185605962772235,-0.9092325646584762,0
ACH-002005,0.8226684379334317,0.8226684379334317,0.8226684379334317,0,0,-0.4742578679873588,-0.0920381059339872,-0.6299194875948734,-0.5441803642085093,0.3081350669406615,-0.5153646558095177,-1.913076238476588,-0.0219590322309752,0.0679015625216398,-0.8022719064863031,-0.613232530741348,-0.3305677576866803,0.0901335631617988,-0.1731661578252763,-0.260134888935382,-0.1453099333049163,-0.3118456452155724,-0.432513955378851,-0.1228036448298565,-0.2305286200489745,-0.1347216800095603,-0.3835858291447981,-0.0378496664966064,0
ACH-001306,1.3887366086312372,1.3887366086312372,1.3887366086312372,0,0,-1.6616939182486743,-0.6482035833659341,-0.9614013772781178,-0.167218189798302,0.3303646278797694,0.1761463953995971,-1.396097201914008,-0.0193922291421984,-0.0529019796105945,1.5077438078445462,-1.0521231348653397,-0.9666574125617822,0.8499629138820871,-0.0418027322675695,-0.1071094810587041,-0.3725776429858508,-0.3472366725142603,-0.1191207439627775,-0.0455575228867003,-0.7760688848110125,-0.3180563303906994,-0.7314361345158733,-0.7205519737129003,0
ACH-000671,0.8096402958738893,0.8096402958738893,0.8096402958738893,0,0,-0.690613908526752,-0.4402960466553544,-1.0985945201951854,-0.6928596248498347,0.2568388519144919,0.0809378830233903,-1.3691168343091396,-0.0237694480746597,0.100418142117822,1.2436765515566623,-0.954379779425554,-1.110719175450125,0.5455073756576881,-0.2060905164075113,-0.0028139751634518,0.021918082833971,-0.0356328695553735,-0.076555232571258,0.1287259349070544,-0.2031042224465864,-0.3800435088175391,-0.2646045091620881,-0.5406971145068323,0
ACH-001184,0.4506892675246827,0.9116843403837432,0.4506892675246827,0,0,-0.4830176064452968,-0.2298519698533234,-0.6163252291749168,-0.2140629488806667,0.3040765908748282,-0.4412244035255579,-1.592568067462302,-0.096800424457837,0.1444595262707861,-0.6937485220920379,-0.905369853511526,-0.2824185631647229,0.025063602562686,-0.1809085157926475,-0.1130112764849893,0.1003558392314178,-0.0723985240490221,0.0483198488951698,0.0695125383235447,-0.0445338117059914,-0.2495119373330617,-0.0830081503295273,-0.0579832162230428,0
ACH-000956,0.9650268578646328,0.9650268578646328,0.9650268578646328,0,0,-0.3021613738986246,-0.1423946708978922,-0.3846535880568357,-0.3867643940289815,-0.1721504656452287,-0.2321430969386535,-2.4770826385433216,-0.2148613861469072,-0.0998763316110142,0.1775826678873837,-1.1471662235684306,-0.2971395685944622,0.0070180335033818,-0.3647051276081139,-0.1922994257692801,-0.3482426948316638,-0.1986455350948447,-0.1964426942529781,0.2414448324333798,-0.1911868975023624,-0.3402980882655556,-0.2005159014112013,-0.3047853569299653,0
ACH-000018,0.6217721917995385,0.6217721917995385,0.6217721917995385,0,0,-1.3173637319431937,-0.7534244319865369,-1.2465186143144038,-0.8576528727254529,0.2853760137412673,0.1722570076025813,-1.144700047222284,-0.052230300025188,0.0874745669640322,0.91088055232612,-0.9509731824992416,-1.070228763422582,0.3193185787871954,-0.3380259867410952,-0.345313390768367,-0.6335768651968094,-0.268950408551665,-0.4083157202930205,-0.2389880046918375,-0.7407716800553311,-0.9252614394922082,-0.6995254786441494,-0.4605463355780557,0
ACH-002070,0.1836224070676844,1.105946808857188,0.4291324786818568,1,0,-0.8754871541690379,-0.8799499102539654,-0.798044658995466,-0.6713375372326014,0.1716159770217534,0.2010412464820775,-1.812506833564392,-0.0208872724854037,0.0799133024818848,0.548429225216843,-1.265917726579515,-0.4235782799870672,0.003001410653447,-0.2507218191266869,-0.0618235991584594,-0.209552852476815,-0.2146844864196249,-0.4606732573568832,-0.1767447144147817,-0.4690518289889443,-0.743966882811154,-0.4398867060777502,-0.2226653711043407,1
ACH-000827,0.5162504359730649,1.030968318794789,0.5162504359730649,0,0,-1.029297943312838,-0.6243644646187579,-0.9677748429439668,0.0480343206697744,0.029630673043031,-0.1380025036443765,-1.903421857163882,-0.0796512850385631,0.0800714712832603,0.0435215403245574,-0.9576995763620908,-0.7845373298599454,0.2333966767898037,-0.1821658197788134,-0.0302196457668447,0.0070628316851505,-0.1059383850473596,-0.1871157506940594,-0.0557192595589775,-0.6304019959603033,-0.4584294732119605,-0.1286611416252581,-0.2144011465996653,0
ACH-000720,1.1195515818679425,1.1195515818679425,1.1195515818679425,0,0,-1.314473650958555,-0.2788746950124658,-1.1653833427981155,-0.4804805867405052,0.251594369765965,0.1211551217467648,-1.3132885807150692,0.0203512174794312,0.0887157300687063,0.5534279697925333,-1.1879207124100477,-0.6187366359680078,0.1377337855885411,-0.1888521495901806,-0.1214526644425749,-0.0331128361959936,-0.0925693486367918,-0.1683727724465624,-0.0201164435188555,-0.2080242889058753,-0.5093298554057056,-0.1701837840029955,-0.2252414200555523,0
ACH-000041,0.3373221593428898,0.3373221593428898,0.3373221593428898,0,0,-0.1891623591850795,-0.1358098171806049,-0.1777731792072391,-0.2608238724270892,0.1713596730743952,-0.0382653320337319,-1.4972034447990714,-0.0204888474210869,0.111150818109027,0.3624625029379179,-0.6706159320643992,-0.2130924457352545,0.1393935082209065,-0.207725183532927,-0.1731078718908517,0.1081194672897149,-0.0143678168126012,-0.3118951382216742,-0.4067619180508366,-0.4027391489826353,-0.3317644147185488,-0.1080082498619941,-0.0563752906072329,0
ACH-001696,1.1712434663542064,1.1712434663542064,1.1712434663542064,0,0,-0.2950257600027505,-0.3884049466769603,-0.4021977021783028,-0.1137710796940706,0.3209281717785847,0.0153818151412914,-1.5477262260001612,-0.0640118121580478,0.0311987856803873,0.7334213179301741,-1.050043595083881,-0.6334188936905948,0.2309462860504049,-0.1512140003482165,-0.0309845674963658,-0.4835518410562851,-0.0513742608298967,-1.0073526812342473,-0.0620628265587861,-0.3957380500897857,-0.3907794075625607,-0.3563557457436017,-0.9416126010673624,0
ACH-001695,0.6452405444958331,0.6452405444958331,0.6452405444958331,0,0,-0.2288318204091419,-0.4935599060523097,-0.1874724367577931,-0.0932609527266178,0.1149853276397558,-0.0289740065225662,-1.7230211686885015,-0.0435767174736312,0.0921187471547765,0.0203769448661136,-0.8665438540348402,-0.1684061778191823,0.0689612742613485,-0.0285930366805104,0.0030920974279202,-0.0360883829212853,-0.2238528652698835,-0.1989828493974015,-0.1204852794328057,-0.6590150818087264,-0.1592787417419953,-0.3113736993486362,0.0378762618550025,0
ACH-003177,0.0001745284520815,1.140964460230592e-09,1.3403965273570832e-09,1,1,-1.6852597721575775,-0.383026474813097,-1.0849139580981264,-0.5023518987013067,-0.0163103096907319,0.2793488896519681,-0.4835279297111106,-0.099363116084829,-0.010715101038281,0.3500456091518522,-1.717402636417391,-1.4818087947215912,0.1669762601490572,-0.3201031819773591,-0.0207168445967375,-0.7375489373540615,0.0644526863667533,-0.2740270472709706,-0.0582997787473718,-0.4581447317321946,-0.701927018653274,-1.5128996762897713,-0.1327301328570745,0
ACH-002499,2.5350724874402712,2.5350724874402712,2.5350724874402712,0,0,-0.8697371886987697,-0.0024398223709721,-0.6435529286354649,-0.3057585223932394,0.0730021845001739,0.0435567518496093,-2.0367119995770944,0.042519698747653,0.1028496724126627,0.1786961773602262,-0.302378904150693,-0.4830347864681693,0.1829904322834716,-0.0726085512824938,-0.0805713308482898,-0.1196976267567692,0.0128909175969858,-0.3250136292405395,0.1289950195150433,-0.5579061738314124,-0.2603953491416748,-0.3089790391910033,-0.4099768079547329,0
ACH-000986,1.2016660346839958,1.2016660346839958,1.2016660346839958,0,0,0.0299597854908101,-0.3676595004561013,-0.4522545674163655,-0.3537848681405549,0.2572106754269032,-0.1585520154166387,-1.8420413062697576,-0.0161878307541271,0.1246939313308181,0.3735213091789288,-1.0425251743446535,-0.6671096734605525,0.1049530938505866,-0.0476071341902225,-0.1007471430070317,-0.1407385579096482,-0.0190028313519029,-0.2266036234181249,-0.2708625777099671,-0.2656586601319873,-0.2388779181505459,-0.3045975629449475,-0.7168065961806273,0
ACH-000777,0.7254750981943544,0.7254750981943544,0.7254750981943544,0,0,-0.4851823533153775,-1.1339141453250887,-0.5990499331565676,-0.2534158969516141,0.2067143099053064,-0.0541577486625919,-1.6664533936733334,-0.0078100953146491,0.0525110702199508,0.8294023150755898,-0.8149399934400167,-0.3664561120892716,0.0898447604768415,-0.133434979716658,-0.045236769571098,-0.5213978222759197,-0.3396764161900782,-0.5850962421700345,-0.1988461519620564,-0.7274758400617506,-0.4247362122590941,-0.6589942992857406,-0.0581396635095315,0
ACH-000265,9.241083077125071e-10,0.0001612606088915,9.241083077125071e-10,1,1,-0.2912026905332411,-0.1559728024930585,-1.0072613321638726,-0.4948182668727021,0.1839796011721211,-0.1142474147339851,-2.3828530925193063,0.1076581957880995,0.015641337925536,-0.2238019071681134,-1.472300359143128,-0.5740084221871228,0.0335124171820258,-0.0201170739788681,-0.0304218244468054,0.0228570590231436,-0.1252934561544119,-0.1394555823656564,-0.1685425610222382,-0.261784747371758,-0.2658209923737917,-0.3662869756782099,-0.0466118361648392,0
ACH-001067,1.0324543541146174,1.0324543541146174,1.0324543541146174,0,0,-1.249033074439028,-0.5382443411984424,-0.7003159030937098,-0.5087491719121403,0.1442525530224604,-0.0041387658925114,-1.8525893801381432,-0.0642149199536563,-0.044141872860799,0.0210981497154429,-0.9517111693580624,-0.4814405358971946,0.1500372723330647,-0.105742363198227,-0.0751308878713075,-0.1436264360883338,-0.0612777050283899,-0.3035802685242177,-0.2359955455577911,-0.4649855690517913,-0.5066754696050947,-0.4926571034620108,-0.076145574725528,1
ACH-000773,1.0546432012341207,1.0546432012341207,1.0546432012341207,0,0,0.0795699078550443,0.235658902637882,-0.3212425718562336,-0.0216012075704327,0.1554695823477372,-0.0952724710490532,-1.605999664138119,-0.1149763989759018,-0.0504461787697061,0.1349270884212846,-1.2753630792754025,-0.1610667584387393,0.1655851300465003,-0.3232793870208484,-0.3216128964868159,0.0829499224663564,0.1066659185093689,0.3911613622892262,0.0050422391948448,0.1800829176444575,-0.2292725390371589,-0.1605140529252913,0.0351226289569072,0
ACH-000023,0.7365212217204218,0.7365212217204218,0.7365212217204218,0,0,-0.4481813213361347,-0.2472450744231475,-0.7521921988314467,-0.5149700817730758,0.2191819529408229,-0.0413683894767662,-1.717012859830441,-0.0753523680281143,0.2393877996950703,0.0668786437211768,-1.1394424064124862,-0.8349236918703012,0.0628921022266627,-0.0287109259743297,-0.1259955418810404,-0.3914778380055881,0.0306585921059607,-0.1667225527680848,-0.034416971129708,-0.4385881137311721,-0.159027388534725,-0.2641547621200659,-0.4865922617052405,0
ACH-000076,1.0569784771717834,1.0569784771717834,1.0569784771717834,0,0,-0.1442713592679277,0.0349853325772844,-0.4369582067404017,-0.3507140326433662,0.1945393024772284,0.1147853335748459,-1.714109938640757,-0.0789309515472927,-0.2016657369497204,0.2394947403247669,-1.3818346866213485,-0.2989460631491861,0.1616616493054923,-0.1987914820789505,-0.0601477069496676,-0.2005817094861806,0.0977543914053841,-0.2889014392665843,0.0234176006602876,0.0210381671244363,-0.1378805594377716,-0.1333890943071566,-0.2959023115891515,0
ACH-001196,0.6884825528767811,0.6884825528767811,0.6884825528767811,0,0,-0.7531172970225144,-0.2386215296347554,-0.4490964278831214,-0.2171750552353003,-0.0995367673294035,-0.1879040049200498,-1.804010216579267,-0.061631866317946,0.0371841355126553,-0.5269956107458154,-1.1317424477468891,-0.7618221640349356,0.0234807610689827,-0.2078678677128136,-0.119970618885528,-0.035151213864355,-0.2267554070932088,-0.3594529288491994,-0.2819984307906773,-0.1647375266796186,-0.3149032277774125,-0.2809921462392537,-0.2314973092728531,0
ACH-000847,1.5301796056933588,1.5301796056933588,1.5301796056933588,0,0,-0.3949252867056274,-0.2826598776188836,-0.4100613511243177,-0.193376943620242,0.1723347365101827,0.1087355642423972,-1.6487485061361162,-0.0205529448409242,0.0294564469016702,0.1786005341632743,-0.8402139345438366,-0.8378222759770566,0.1404783675710219,-0.233183787765026,-0.3037480440420971,0.0013360171662578,-0.0182829012531635,-0.2031639628791064,-0.1265564103472753,-0.1055663587109158,-0.3003757444461711,-0.1488025210508082,-0.2677774494858024,0
ACH-000645,0.0013974767415498,0.4780190438035654,3.005060119657869e-09,1,1,-1.3487151687867207,-0.2910678232753446,-1.138618834542974,-0.9871854345453616,-0.0334598059101324,0.2240540148114045,-1.1568912501614674,-0.0296246663839181,0.161101175332246,0.2308591697632661,-0.3973986574657153,-0.434309164095386,0.1820894236074093,-0.1780755779056751,-0.142857927560851,-0.1211424322679765,-0.12400324502214,-0.1571523064829252,-0.1736816606146192,-0.7194620086186325,-0.6757760840955065,-0.5622974972919133,-0.3240416522305284,0
ACH-000311,0.1194032168117232,0.7122137952791636,9.516756438974188e-10,1,1,-0.3945661988989909,-0.6607936441478487,-0.4688394410670005,-0.5077873647439288,0.1827821044175133,0.0637061848678589,-1.7538635487674434,-0.0292255902330621,0.1039108547475159,1.0221063021259758,-0.9051564748434612,-0.5210476015296958,0.2404464340662194,-0.2562316224411222,-0.1011355660781474,-0.61958970042736,-0.0862593462960837,-0.4641248726123091,-0.164185969578839,-0.545619059372429,-0.2892512307249374,-0.5316588992503334,-0.641159554332027,0
ACH-001075,0.0012790847439047,3.6083802468566464e-05,1.004518304949794e-09,1,1,-0.1156395196834373,-0.0429681982986304,-0.2679244977439317,-0.1951427698426593,0.072521858084943,-0.1338809445023321,-2.0806681348197564,0.1300680541951318,0.1601856973044425,0.4576547136619374,-1.527076731524264,-0.3919453279036917,0.0620195769477681,-0.1961553079647859,-0.0182701976522662,-0.2668292760787089,0.145171462229039,-0.2371393358855579,-0.121009553463987,-0.2427387403115469,-0.1177690118066788,-0.1868958183934948,-0.7498854260727739,0
ACH-000595,1.2036966477798111e-09,0.8965337149949959,1.2036966477798111e-09,1,1,-1.1977294194273802,-0.4759305793645166,-0.8529501156895077,0.0738743844975029,0.2239632414115706,0.0764947840769253,-1.7186528365224356,-0.0652271969463381,0.0657887889919041,0.3805021363496776,-1.3048860590298152,-0.8677571474912841,0.181299193261423,-0.0909809870167619,-0.0550221997533517,-0.1501059311905169,-0.093818714545425,-0.1666972546620809,-0.149967304999922,-0.3989712654353771,-0.3455978514944646,-0.9500980882118018,0.0242401764211278,1
ACH-000748,0.5291460933672086,0.5291460933672086,0.5291460933672086,0,0,-0.7590108890993668,-0.3626354202193923,-0.5741454338558603,0.0176299443091037,0.0575168742851933,-0.0038750098428255,-0.5703837363769464,-0.0490484054039575,0.1871865541284325,0.2420400157016275,-1.149890364595475,-0.5635568793874224,0.1042856059423097,-0.1712952770726037,-0.1106480147060081,-0.3784730707625601,-0.1124375448861909,-0.261147104359578,-0.0921994912706824,-0.5762653808659348,-0.2900592362372831,-0.6244051471503616,-0.1221087721251385,0
ACH-002533,0.3499930063405545,0.6565487303980206,0.6520122612241966,0,0,-0.6308289360618754,-0.0307904260131268,-0.7942766393567128,-0.1343516284285161,0.154735809736597,0.0250019644227492,-1.8467135916116304,-0.0727182675134439,0.0908869168199885,0.1652491728003735,-0.845876099610259,-0.3573766199375721,0.1672077215041021,-0.2242466201184941,-0.0821291383619258,-0.1798972502615382,-0.2500118023765331,-0.1811985941216475,-0.3317882285631369,-0.0062635262974721,-0.3770213664977365,-0.847840956520124,-0.3163660636573523,0
ACH-000887,1.116973419050955e-09,1.2016901999627565e-08,1.116973419050955e-09,1,1,-0.2369193256319081,-0.4742368056393933,-0.1849974203545154,-0.0628252643625055,0.1518529141472495,0.0272162085971565,-2.0644554206495043,-0.0969804698305598,0.0134813961273232,0.1844702176766723,-1.0739422860054546,-0.186387055566092,0.1643599090399582,-0.20840917187433,-0.0897460942094445,-0.4511075011635312,-0.0722276005916054,-0.1831833882531542,-0.0785911631058361,-0.6676144559553716,-0.3074267938210248,-0.4232885428884808,-0.2891958302089641,1
ACH-000510,0.9461901189519532,0.9461901189519532,0.9461901189519532,0,0,-0.5393623071279721,-0.1193235842096109,-1.2311383415344346,-0.77318505668895,0.1741212711895085,-0.1415904101830749,-1.7097963816238717,-0.0654582431709674,0.142891861028624,-0.0029459247872341,-1.200016982758174,-0.8589501372415218,0.0865738589287188,-0.2491171390266054,-0.1741196574593376,-0.1008676144214074,0.0499985516755204,-0.3070569157316399,-0.2549920009793755,-0.2550374916004647,-0.3696342228783436,-0.451118811401188,-0.1447079970237699,0
ACH-000915,0.6403191223286965,0.6403191223286965,0.6403191223286965,0,0,-1.2777612923189523,-0.5448954592472091,-1.2051727571542856,-0.1501280111090158,0.2241682664334631,0.2534793828070449,-1.5401195295018513,-0.138626830220408,0.0964483313868526,0.6357583563481986,-0.5681824647082223,-1.3170897904394951,0.2784476793718209,-0.0055508366215812,-0.1752157693878153,-0.4690935610973178,-0.0800897047921566,-0.0818945116564683,0.0165390903079211,-0.5947777109232866,-0.3952475862645122,-0.4530606257854577,-0.085522441476383,0
ACH-001228,1.36217399939947,1.36217399939947,1.36217399939947,0,0,-0.2734685038835676,-0.0810153273454539,-0.344162219483161,-0.5622250462457545,0.0857343286856137,-0.1224917415490704,-1.2383713177833942,-0.0046470861974129,0.0300744012584832,0.2618757604471391,-1.0008759616926712,-0.2799901352182768,0.222970420312439,-0.3330755180411175,-0.1679230509927737,0.0579867314852514,-0.1552405738464112,-0.2984190792426003,-0.0393623760419627,-0.0750327455296697,-0.3683897588380077,0.0129174679610843,-0.3897951585667509,0
ACH-000905,1.3272553897466897,1.3272553897466897,1.3272553897466897,0,0,-0.1626666700759521,-0.5821854055071118,-0.4255450283264466,-0.1911041214013249,0.2275279613098943,0.0560100082959624,-1.806329418503877,-0.0607849137128986,0.0004986792656257,0.4027542699382091,-1.194727669098172,-0.7276022312553421,0.0299751754621888,-0.1443634740751118,-0.0951749720962118,-0.3474414456000665,-0.1764663756140406,-0.3503802586062615,-0.0707479080450705,-0.5034207462716199,-0.2646354950895802,-0.2447567481805602,-1.0818298043473658,0
ACH-001020,0.9998523705488408,0.9998523705488408,0.9998523705488408,0,0,-0.7850058102448443,-0.076531819835313,-0.6988257826542903,-0.2638306442727758,0.2378991793849211,-0.2880562525330417,-1.4280928763014322,-0.0957150162201214,0.2908983399081336,-0.1640812056765218,-0.6424533114488724,-0.9762365419559608,0.0964619904908879,-0.4110373188563818,0.1645905637691099,-0.2076784398031278,-0.1432650635510291,-0.3278961047185371,-0.235982561635435,-0.1599533403147431,-0.6218928620485026,-0.0438951629367055,-0.50193050224381,1
ACH-000019,0.0569107064857693,0.2204935250517311,0.2708764732462084,1,0,-0.6602446993603088,-0.145854484886583,-0.820753220426341,-0.7668470407010495,0.2405666279519663,-0.0747674986922826,-2.2253592962258115,-0.0520792770404815,-0.0465917662873684,0.2424760172431491,-1.618226403640084,-0.3325085342900744,0.0223315548289799,-0.0584795514659232,0.1443112892341484,-0.0844660655212755,-0.2830849231029003,-0.2039727197543732,0.0812086959261749,-0.6521820399145977,-0.4273745642089152,-0.1203510081398455,-0.3185310643338914,0
ACH-002041,0.6496664010375446,0.6496664010375446,0.6496664010375446,0,0,-1.14311711726328,-0.2513764246619543,-1.304634859142472,-0.5724459128636941,0.1250191829264481,0.1420866286978807,-1.6695294247123993,-0.1442355435135137,0.0213857453340046,0.3070037319889859,-1.2656997066355224,-0.848886839359771,0.1317510278394685,-0.175439397512228,-0.1392571576079808,-0.1485271344432576,-0.1295817274272281,-0.2694238084069604,-0.0898215014861583,-0.3853841714111545,-0.5695581661820135,-0.1260582040924568,-0.5293406873018774,0
ACH-002014,0.5097115676597495,0.5097115676597495,0.5097115676597495,0,0,-1.030737645614116,-0.985926243485944,-0.3773892653919037,-0.3205772074978876,-0.0174319145883578,0.2532619331264811,-1.268076959222351,-0.3960843513460503,0.1326550620269386,0.1451591594686801,-1.1848704685406737,-0.1681152457815493,0.2903514405129108,-0.2350517695190249,-0.1732453776525939,-0.7161882982216905,-0.0176450954707836,-0.036469004869484,-0.0726858228527177,-0.2194398484829781,-0.4586137508092475,-0.1335198583624521,-0.0104243821774686,0
